#dati campionati
#time(x)	reading(y)
0.000000		67
0.000500		7
0.001000		6
0.001500		3
0.002000		0
0.002500		0
0.003000		0
0.003500		2
0.004000		5
0.004500		6
0.005000		5
0.005500		2
0.006000		4
0.006500		6
0.007000		5
0.007500		3
0.008000		0
0.008500		0
0.009000		0
0.009500		2
0.010000		4
0.010500		0
0.011000		0
0.011500		1
0.012000		3
0.012500		5
0.013000		4
0.013500		2
0.014000		0
0.014500		0
0.015000		1
0.015500		2
0.016000		1
0.016500		1
0.017000		1
0.017500		1
0.018000		2
0.018500		2
0.019000		2
0.019500		2
0.020000		1
0.020500		1
0.021000		2
0.021500		2
0.022000		1
0.022500		1
0.023000		1
0.023500		2
0.024000		2
0.024500		2
0.025000		2
0.025500		2
0.026000		1
0.026500		2
0.027000		2
0.027500		2
0.028000		1
0.028500		1
0.029000		1
0.029500		2
0.030000		2
0.030500		2
0.031000		2
0.031500		2
0.032000		2
0.032500		2
0.033000		2
0.033500		2
0.034000		1
0.034500		1
0.035000		1
0.035500		2
0.036000		2
0.036500		2
0.037000		1
0.037500		2
0.038000		2
0.038500		2
0.039000		2
0.039500		2
0.040000		1
0.040500		1
0.041000		1
0.041500		2
0.042000		2
0.042500		1
0.043000		1
0.043500		2
0.044000		2
0.044500		2
0.045000		2
0.045500		2
0.046000		1
0.046500		1
0.047000		2
0.047500		2
0.048000		1
0.048500		1
0.049000		1
0.049500		2
0.050000		2
0.050500		2
0.051000		2
0.051500		1
0.052000		1
0.052500		1
0.053000		2
0.053500		2
0.054000		1
0.054500		1
0.055000		1
0.055500		2
0.056000		2
0.056500		2
0.057000		2
0.057500		2
0.058000		2
0.058500		2
0.059000		2
0.059500		2
0.060000		1
0.060500		1
0.061000		1
0.061500		2
0.062000		2
0.062500		2
0.063000		2
0.063500		2
0.064000		2
0.064500		2
0.065000		2
0.065500		2
0.066000		2
0.066500		2
0.067000		2
0.067500		1
0.068000		2
0.068500		2
0.069000		1
0.069500		2
0.070000		2
0.070500		2
0.071000		2
0.071500		1
0.072000		2
0.072500		2
0.073000		2
0.073500		2
0.074000		2
0.074500		1
0.075000		1
0.075500		2
0.076000		2
0.076500		2
0.077000		2
0.077500		2
0.078000		2
0.078500		1
0.079000		2
0.079500		2
0.080000		2
0.080500		2
0.081000		2
0.081500		2
0.082000		1
0.082500		2
0.083000		2
0.083500		2
0.084000		2
0.084500		2
0.085000		2
0.085500		2
0.086000		1
0.086500		1
0.087000		2
0.087500		1
0.088000		2
0.088500		2
0.089000		2
0.089500		2
0.090000		1
0.090500		2
0.091000		2
0.091500		2
0.092000		2
0.092500		1
0.093000		1
0.093500		1
0.094000		1
0.094500		2
0.095000		1
0.095500		1
0.096000		2
0.096500		2
0.097000		2
0.097500		2
0.098000		2
0.098500		1
0.099000		1
0.099500		1
0.100000		2
0.100500		1
0.101000		1
0.101500		1
0.102000		1
0.102500		2
0.103000		1
0.103500		2
0.104000		2
0.104500		1
0.105000		1
0.105500		2
0.106000		1
0.106500		2
0.107000		1
0.107500		1
0.108000		1
0.108500		2
0.109000		2
0.109500		2
0.110000		2
0.110500		2
0.111000		2
0.111500		2
0.112000		2
0.112500		1
0.113000		1
0.113500		1
0.114000		1
0.114500		2
0.115000		2
0.115500		2
0.116000		1
0.116500		1
0.117000		2
0.117500		2
0.118000		2
0.118500		2
0.119000		1
0.119500		1
0.120000		1
0.120500		2
0.121000		2
0.121500		1
0.122000		1
0.122500		2
0.123000		2
0.123500		2
0.124000		2
0.124500		2
0.125000		1
0.125500		1
0.126000		1
0.126500		2
0.127000		1
0.127500		1
0.128000		1
0.128500		2
0.129000		2
0.129500		1
0.130000		2
0.130500		2
0.131000		1
0.131500		1
0.132000		2
0.132500		2
0.133000		1
0.133500		1
0.134000		1
0.134500		2
0.135000		2
0.135500		2
0.136000		2
0.136500		1
0.137000		2
0.137500		2
0.138000		2
0.138500		2
0.139000		1
0.139500		1
0.140000		1
0.140500		2
0.141000		2
0.141500		2
0.142000		2
0.142500		2
0.143000		2
0.143500		2
0.144000		2
0.144500		2
0.145000		2
0.145500		1
0.146000		1
0.146500		1
0.147000		2
0.147500		2
0.148000		1
0.148500		2
0.149000		2
0.149500		2
0.150000		2
0.150500		1
0.151000		1
0.151500		2
0.152000		1
0.152500		2
0.153000		1
0.153500		1
0.154000		2
0.154500		2
0.155000		2
0.155500		2
0.156000		2
0.156500		1
0.157000		1
0.157500		2
0.158000		2
0.158500		1
0.159000		1
0.159500		2
0.160000		2
0.160500		2
0.161000		2
0.161500		2
0.162000		1
0.162500		1
0.163000		2
0.163500		1
0.164000		1
0.164500		1
0.165000		2
0.165500		2
0.166000		2
0.166500		2
0.167000		1
0.167500		1
0.168000		1
0.168500		2
0.169000		1
0.169500		1
0.170000		1
0.170500		2
0.171000		2
0.171500		2
0.172000		2
0.172500		2
0.173000		1
0.173500		1
0.174000		2
0.174500		1
0.175000		1
0.175500		1
0.176000		2
0.176500		2
0.177000		2
0.177500		2
0.178000		2
0.178500		1
0.179000		1
0.179500		2
0.180000		2
0.180500		1
0.181000		1
0.181500		1
0.182000		2
0.182500		2
0.183000		2
0.183500		2
0.184000		1
0.184500		1
0.185000		2
0.185500		2
0.186000		2
0.186500		1
0.187000		1
0.187500		1
0.188000		2
0.188500		2
0.189000		2
0.189500		2
0.190000		2
0.190500		2
0.191000		2
0.191500		2
0.192000		1
0.192500		1
0.193000		1
0.193500		2
0.194000		2
0.194500		2
0.195000		2
0.195500		1
0.196000		2
0.196500		2
0.197000		2
0.197500		2
0.198000		1
0.198500		1
0.199000		2
0.199500		2
0.200000		2
0.200500		1
0.201000		1
0.201500		2
0.202000		2
0.202500		2
0.203000		2
0.203500		2
0.204000		1
0.204500		1
0.205000		2
0.205500		2
0.206000		1
0.206500		1
0.207000		1
0.207500		2
0.208000		2
0.208500		2
0.209000		2
0.209500		1
0.210000		1
0.210500		1
0.211000		2
0.211500		1
0.212000		1
0.212500		1
0.213000		2
0.213500		2
0.214000		2
0.214500		2
0.215000		2
0.215500		1
0.216000		1
0.216500		2
0.217000		2
0.217500		1
0.218000		1
0.218500		1
0.219000		2
0.219500		2
0.220000		2
0.220500		2
0.221000		1
0.221500		2
0.222000		2
0.222500		2
0.223000		2
0.223500		1
0.224000		1
0.224500		1
0.225000		2
0.225500		2
0.226000		2
0.226500		2
0.227000		2
0.227500		2
0.228000		2
0.228500		2
0.229000		1
0.229500		1
0.230000		1
0.230500		2
0.231000		2
0.231500		2
0.232000		2
0.232500		1
0.233000		2
0.233500		2
0.234000		2
0.234500		2
0.235000		1
0.235500		1
0.236000		2
0.236500		2
0.237000		2
0.237500		1
0.238000		1
0.238500		2
0.239000		2
0.239500		2
0.240000		2
0.240500		1
0.241000		1
0.241500		1
0.242000		2
0.242500		2
0.243000		1
0.243500		1
0.244000		2
0.244500		2
0.245000		2
0.245500		2
0.246000		2
0.246500		2
0.247000		1
0.247500		1
0.248000		2
0.248500		1
0.249000		1
0.249500		1
0.250000		2
0.250500		2
0.251000		2
0.251500		2
0.252000		2
0.252500		1
0.253000		1
0.253500		2
0.254000		2
0.254500		1
0.255000		1
0.255500		1
0.256000		2
0.256500		2
0.257000		2
0.257500		2
0.258000		2
0.258500		2
0.259000		2
0.259500		2
0.260000		1
0.260500		1
0.261000		1
0.261500		1
0.262000		2
0.262500		2
0.263000		2
0.263500		2
0.264000		2
0.264500		2
0.265000		2
0.265500		2
0.266000		1
0.266500		1
0.267000		1
0.267500		2
0.268000		2
0.268500		2
0.269000		1
0.269500		1
0.270000		2
0.270500		2
0.271000		2
0.271500		2
0.272000		1
0.272500		1
0.273000		1
0.273500		2
0.274000		2
0.274500		1
0.275000		1
0.275500		2
0.276000		2
0.276500		2
0.277000		2
0.277500		2
0.278000		1
0.278500		1
0.279000		1
0.279500		2
0.280000		1
0.280500		1
0.281000		1
0.281500		1
0.282000		2
0.282500		2
0.283000		2
0.283500		1
0.284000		1
0.284500		1
0.285000		2
0.285500		1
0.286000		1
0.286500		1
0.287000		1
0.287500		2
0.288000		2
0.288500		2
0.289000		2
0.289500		1
0.290000		1
0.290500		2
0.291000		2
0.291500		2
0.292000		1
0.292500		1
0.293000		1
0.293500		2
0.294000		2
0.294500		2
0.295000		2
0.295500		0
0.296000		0
0.296500		1
0.297000		4
0.297500		6
0.298000		6
0.298500		3
0.299000		1
0.299500		1
0.300000		0
0.300500		1
0.301000		1
0.301500		0
0.302000		0
0.302500		1
0.303000		3
0.303500		5
0.304000		3
0.304500		2
0.305000		0
0.305500		0
0.306000		5
0.306500		2
0.307000		0
0.307500		0
0.308000		1
0.308500		3
0.309000		5
0.309500		5
0.310000		4
0.310500		1
0.311000		0
0.311500		6
0.312000		4
0.312500		1
0.313000		0
0.313500		0
0.314000		1
0.314500		4
0.315000		6
0.315500		5
0.316000		2
0.316500		4
0.317000		6
0.317500		5
0.318000		3
0.318500		0
0.319000		0
0.319500		0
0.320000		3
0.320500		5
0.321000		6
0.321500		4
0.322000		2
0.322500		4
0.323000		6
0.323500		4
0.324000		2
0.324500		0
0.325000		0
0.325500		1
0.326000		3
0.326500		5
0.327000		6
0.327500		0
0.328000		3
0.328500		5
0.329000		5
0.329500		4
0.330000		1
0.330500		0
0.331000		0
0.331500		1
0.332000		4
0.332500		0
0.333000		0
0.333500		1
0.334000		3
0.334500		5
0.335000		5
0.335500		3
0.336000		0
0.336500		0
0.337000		0
0.337500		2
0.338000		1
0.338500		0
0.339000		0
0.339500		1
0.340000		4
0.340500		5
0.341000		5
0.341500		3
0.342000		0
0.342500		0
0.343000		5
0.343500		3
0.344000		1
0.344500		0
0.345000		0
0.345500		2
0.346000		4
0.346500		6
0.347000		5
0.347500		2
0.348000		0
0.348500		5
0.349000		5
0.349500		3
0.350000		0
0.350500		0
0.351000		0
0.351500		3
0.352000		4
0.352500		6
0.353000		4
0.353500		2
0.354000		4
0.354500		6
0.355000		5
0.355500		2
0.356000		0
0.356500		0
0.357000		1
0.357500		3
0.358000		5
0.358500		5
0.359000		1
0.359500		3
0.360000		5
0.360500		5
0.361000		4
0.361500		1
0.362000		0
0.362500		0
0.363000		1
0.363500		4
0.364000		0
0.364500		0
0.365000		1
0.365500		4
0.366000		6
0.366500		5
0.367000		3
0.367500		0
0.368000		0
0.368500		0
0.369000		3
0.369500		0
0.370000		0
0.370500		0
0.371000		2
0.371500		4
0.372000		6
0.372500		4
0.373000		1
0.373500		0
0.374000		0
0.374500		1
0.375000		2
0.375500		0
0.376000		0
0.376500		1
0.377000		3
0.377500		5
0.378000		5
0.378500		3
0.379000		0
0.379500		0
0.380000		5
0.380500		3
0.381000		1
0.381500		0
0.382000		0
0.382500		2
0.383000		4
0.383500		6
0.384000		4
0.384500		1
0.385000		0
0.385500		5
0.386000		4
0.386500		2
0.387000		0
0.387500		0
0.388000		1
0.388500		3
0.389000		6
0.389500		5
0.390000		3
0.390500		3
0.391000		5
0.391500		5
0.392000		3
0.392500		0
0.393000		0
0.393500		0
0.394000		2
0.394500		4
0.395000		6
0.395500		5
0.396000		2
0.396500		4
0.397000		6
0.397500		5
0.398000		3
0.398500		0
0.399000		0
0.399500		0
0.400000		3
0.400500		5
0.401000		0
0.401500		0
0.402000		2
0.402500		4
0.403000		6
0.403500		5
0.404000		2
0.404500		0
0.405000		0
0.405500		1
0.406000		3
0.406500		0
0.407000		0
0.407500		1
0.408000		3
0.408500		5
0.409000		6
0.409500		4
0.410000		1
0.410500		0
0.411000		0
0.411500		5
0.412000		2
0.412500		0
0.413000		0
0.413500		1
0.414000		3
0.414500		5
0.415000		6
0.415500		4
0.416000		1
0.416500		0
0.417000		6
0.417500		5
0.418000		2
0.418500		0
0.419000		0
0.419500		1
0.420000		3
0.420500		5
0.421000		6
0.421500		4
0.422000		1
0.422500		4
0.423000		6
0.423500		5
0.424000		2
0.424500		0
0.425000		0
0.425500		1
0.426000		3
0.426500		4
0.427000		5
0.427500		0
0.428000		2
0.428500		4
0.429000		6
0.429500		5
0.430000		2
0.430500		0
0.431000		0
0.431500		1
0.432000		3
0.432500		5
0.433000		0
0.433500		0
0.434000		2
0.434500		3
0.435000		4
0.435500		4
0.436000		2
0.436500		0
0.437000		0
0.437500		0
0.438000		2
0.438500		0
0.439000		0
0.439500		0
0.440000		2
0.440500		3
0.441000		4
0.441500		4
0.442000		2
0.442500		0
0.443000		0
0.443500		4
0.444000		2
0.444500		0
0.445000		0
0.445500		0
0.446000		2
0.446500		4
0.447000		4
0.447500		3
0.448000		1
0.448500		3
0.449000		4
0.449500		3
0.450000		1
0.450500		0
0.451000		0
0.451500		1
0.452000		3
0.452500		4
0.453000		4
0.453500		2
0.454000		3
0.454500		4
0.455000		4
0.455500		2
0.456000		1
0.456500		0
0.457000		0
0.457500		2
0.458000		3
0.458500		4
0.459000		0
0.459500		1
0.460000		3
0.460500		4
0.461000		3
0.461500		1
0.462000		0
0.462500		0
0.463000		1
0.463500		3
0.464000		5
0.464500		0
0.465000		1
0.465500		3
0.466000		5
0.466500		4
0.467000		2
0.467500		0
0.468000		0
0.468500		1
0.469000		3
0.469500		5
0.470000		0
0.470500		0
0.471000		3
0.471500		5
0.472000		5
0.472500		3
0.473000		1
0.473500		0
0.474000		0
0.474500		2
0.475000		1
0.475500		0
0.476000		0
0.476500		1
0.477000		4
0.477500		6
0.478000		4
0.478500		2
0.479000		0
0.479500		0
0.480000		1
0.480500		2
0.481000		0
0.481500		0
0.482000		1
0.482500		3
0.483000		5
0.483500		5
0.484000		3
0.484500		0
0.485000		0
0.485500		5
0.486000		3
0.486500		1
0.487000		0
0.487500		0
0.488000		2
