#dati campionati
#time(x)	reading(y)
0.000000		1
0.000500		0
0.001000		1
0.001500		3
0.002000		5
0.002500		0
0.003000		0
0.003500		3
0.004000		5
0.004500		6
0.005000		5
0.005500		2
0.006000		0
0.006500		0
0.007000		1
0.007500		3
0.008000		0
0.008500		0
0.009000		0
0.009500		2
0.010000		4
0.010500		5
0.011000		4
0.011500		2
0.012000		0
0.012500		0
0.013000		4
0.013500		2
0.014000		0
0.014500		0
0.015000		1
0.015500		2
0.016000		2
0.016500		2
0.017000		2
0.017500		2
0.018000		1
0.018500		2
0.019000		2
0.019500		2
0.020000		1
0.020500		1
0.021000		1
0.021500		2
0.022000		2
0.022500		2
0.023000		2
0.023500		2
0.024000		2
0.024500		2
0.025000		2
0.025500		1
0.026000		1
0.026500		1
0.027000		1
0.027500		2
0.028000		2
0.028500		2
0.029000		1
0.029500		2
0.030000		2
0.030500		2
0.031000		2
0.031500		1
0.032000		1
0.032500		1
0.033000		1
0.033500		2
0.034000		1
0.034500		1
0.035000		1
0.035500		2
0.036000		2
0.036500		2
0.037000		2
0.037500		1
0.038000		1
0.038500		1
0.039000		1
0.039500		2
0.040000		1
0.040500		1
0.041000		1
0.041500		2
0.042000		2
0.042500		2
0.043000		2
0.043500		1
0.044000		1
0.044500		1
0.045000		2
0.045500		1
0.046000		1
0.046500		1
0.047000		1
0.047500		2
0.048000		2
0.048500		2
0.049000		2
0.049500		1
0.050000		2
0.050500		2
0.051000		2
0.051500		1
0.052000		1
0.052500		1
0.053000		1
0.053500		2
0.054000		2
0.054500		2
0.055000		2
0.055500		1
0.056000		2
0.056500		2
0.057000		2
0.057500		2
0.058000		1
0.058500		1
0.059000		1
0.059500		2
0.060000		2
0.060500		1
0.061000		1
0.061500		1
0.062000		2
0.062500		2
0.063000		2
0.063500		1
0.064000		1
0.064500		1
0.065000		1
0.065500		2
0.066000		1
0.066500		1
0.067000		1
0.067500		1
0.068000		2
0.068500		2
0.069000		2
0.069500		2
0.070000		1
0.070500		1
0.071000		2
0.071500		1
0.072000		1
0.072500		1
0.073000		1
0.073500		1
0.074000		1
0.074500		2
0.075000		2
0.075500		1
0.076000		1
0.076500		2
0.077000		1
0.077500		1
0.078000		2
0.078500		1
0.079000		2
0.079500		1
0.080000		1
0.080500		2
0.081000		2
0.081500		2
0.082000		1
0.082500		2
0.083000		2
0.083500		2
0.084000		1
0.084500		1
0.085000		1
0.085500		2
0.086000		1
0.086500		2
0.087000		1
0.087500		1
0.088000		2
0.088500		2
0.089000		2
0.089500		2
0.090000		2
0.090500		1
0.091000		1
0.091500		1
0.092000		1
0.092500		1
0.093000		1
0.093500		1
0.094000		1
0.094500		2
0.095000		1
0.095500		2
0.096000		2
0.096500		1
0.097000		1
0.097500		2
0.098000		1
0.098500		1
0.099000		1
0.099500		1
0.100000		1
0.100500		1
0.101000		2
0.101500		1
0.102000		1
0.102500		1
0.103000		1
0.103500		1
0.104000		2
0.104500		1
0.105000		1
0.105500		1
0.106000		1
0.106500		2
0.107000		1
0.107500		2
0.108000		1
0.108500		1
0.109000		2
0.109500		1
0.110000		2
0.110500		1
0.111000		1
0.111500		1
0.112000		1
0.112500		1
0.113000		2
0.113500		1
0.114000		1
0.114500		1
0.115000		2
0.115500		2
0.116000		2
0.116500		1
0.117000		1
0.117500		1
0.118000		1
0.118500		2
0.119000		1
0.119500		1
0.120000		1
0.120500		1
0.121000		2
0.121500		2
0.122000		1
0.122500		1
0.123000		1
0.123500		1
0.124000		2
0.124500		1
0.125000		1
0.125500		1
0.126000		1
0.126500		2
0.127000		2
0.127500		2
0.128000		1
0.128500		1
0.129000		2
0.129500		1
0.130000		1
0.130500		1
0.131000		1
0.131500		1
0.132000		1
0.132500		1
0.133000		2
0.133500		1
0.134000		2
0.134500		2
0.135000		1
0.135500		2
0.136000		1
0.136500		1
0.137000		2
0.137500		1
0.138000		1
0.138500		1
0.139000		2
0.139500		2
0.140000		1
0.140500		1
0.141000		2
0.141500		1
0.142000		2
0.142500		1
0.143000		1
0.143500		1
0.144000		1
0.144500		2
0.145000		1
0.145500		1
0.146000		1
0.146500		1
0.147000		2
0.147500		2
0.148000		2
0.148500		1
0.149000		1
0.149500		1
0.150000		1
0.150500		1
0.151000		1
0.151500		2
0.152000		1
0.152500		2
0.153000		1
0.153500		2
0.154000		2
0.154500		1
0.155000		1
0.155500		2
0.156000		2
0.156500		1
0.157000		1
0.157500		2
0.158000		2
0.158500		2
0.159000		2
0.159500		1
